,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,9.3
1,15.788054,104.642235,ACRU,8.6
2,17.860956,101.61144,AIT002,1.0
3,18.151169,102.17911,AIT003,0.3
4,18.016796,103.0809,AIT004,26.7
5,18.282616,103.88075,AIT005,0.0
6,17.61093,104.396034,AIT006,24.0
7,17.09678,104.76291,AIT007,0.0
8,16.546862,104.730385,AIT008,20.1
9,16.345835,104.889885,AIT009,0.1
10,15.931226,105.33725,AIT010,0.0
11,15.310499,105.49311,AIT011,0.0
12,17.61611,103.42706,BAKI,20.3
13,17.372976,103.984436,BBUA,8.8
14,17.38684,103.29087,BCNG,27.9
15,14.587073,102.49519,BDAR,2.9
16,17.704449,103.26374,BDGN,17.1
17,16.790775,103.66739,BDLM,0
18,17.076832,103.02149,BDMG,12.7
19,16.008148,103.319046,BDWN,10.4
20,15.013624,102.7486,BGRT,7.7
21,14.615361,104.64972,BHPK,4.4
22,15.34234,104.821556,BHRA,13.2
23,16.706406,103.28007,BHYD,0
24,14.566598,103.74285,BJAN,19.5
25,16.018831,101.50007,BJIG,10.7
26,15.6989565,102.01483,BKHI,2.9
27,17.968061,104.04947,BKHL,30.7
28,14.7293005,101.98731,BKUG,1.7
29,16.425287,103.559715,BMOD,5.2
30,15.521906,104.33994,BMUA,0
31,14.854486,105.32193,BNAK,12.3
32,17.261852,102.33818,BNHI,9.9
33,16.127357,104.115,BNHO,10.1
34,16.908905,104.61866,BNKE,16.7
35,14.694645,102.88828,BNKP,4.6
36,15.12195,104.24135,BNLG,14.0
37,16.18973,104.51632,BNMK,17.9
38,16.11657,102.706726,BNPI,18.9
39,17.686718,102.47648,BNPU,11.9
40,15.861906,104.51559,BNYM,10.5
41,17.49028,101.93206,BPIA,17.0
42,17.351482,104.620384,BPUG,15.3
43,17.626986,104.26147,BPUN,20.7
44,14.837475,102.06884,BSDE,0.5
45,17.317413,101.63532,BSIK,8.9
46,14.395698,102.84723,BSKJ,10.8
47,15.212073,102.4462,BSUM,3.0
48,17.703592,103.435104,BTHO,17.1
49,14.666736,104.27321,BTUD,9.5
50,16.44443,102.725105,BTUM,25.8
51,14.496074,102.247284,BUGN,2.1
52,18.364815,103.65407,BUSW,43.4
53,15.933129,101.699524,CHI001,5.1
54,15.770343,101.81253,CHI002,0
55,15.681611,102.00953,CHI003,4.5
56,15.75297,102.25305,CHI004,0
57,16.096876,102.57001,CHI005,14.7
58,16.325874,102.78599,CHI006,8.3
59,16.250986,103.07402,CHI007,0
