,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,1.7
1,15.788054,104.642235,ACRU,3.2
2,17.860956,101.61144,AIT002,5.2
3,18.151169,102.17911,AIT003,1.5
4,18.016796,103.0809,AIT004,4.7
5,18.282616,103.88075,AIT005,17.4
6,17.61093,104.396034,AIT006,13.6
7,17.09678,104.76291,AIT007,2.3
8,16.546862,104.730385,AIT008,21.7
9,16.345835,104.889885,AIT009,9.0
10,15.931226,105.33725,AIT010,8.1
11,15.310499,105.49311,AIT011,0.2
12,17.61611,103.42706,BAKI,10.6
13,17.372976,103.984436,BBUA,3.5
14,17.38684,103.29087,BCNG,17.9
15,14.587073,102.49519,BDAR,0.2
16,17.704449,103.26374,BDGN,3.9
17,16.790775,103.66739,BDLM,0
18,17.076832,103.02149,BDMG,8.9
19,16.008148,103.319046,BDWN,0.1
20,15.013624,102.7486,BGRT,0.2
21,14.615361,104.64972,BHPK,0.0
22,15.34234,104.821556,BHRA,2.2
23,16.706406,103.28007,BHYD,0
24,14.566598,103.74285,BJAN,2.4
25,16.018831,101.50007,BJIG,7.9
26,15.6989565,102.01483,BKHI,2.3
27,17.968061,104.04947,BKHL,3.7
28,14.7293005,101.98731,BKUG,2.2
29,16.425287,103.559715,BMOD,3.8
30,15.521906,104.33994,BMUA,0
31,14.854486,105.32193,BNAK,0.0
32,17.261852,102.33818,BNHI,4.1
33,16.127357,104.115,BNHO,0.1
34,16.908905,104.61866,BNKE,9.5
35,14.694645,102.88828,BNKP,1.9
36,15.12195,104.24135,BNLG,1.9
37,16.18973,104.51632,BNMK,0.1
38,16.11657,102.706726,BNPI,0.3
39,17.686718,102.47648,BNPU,13.2
40,15.861906,104.51559,BNYM,4.8
41,17.49028,101.93206,BPIA,1.9
42,17.351482,104.620384,BPUG,15.3
43,17.626986,104.26147,BPUN,10.0
44,14.837475,102.06884,BSDE,7.5
45,17.317413,101.63532,BSIK,2.6
46,14.395698,102.84723,BSKJ,5.0
47,15.212073,102.4462,BSUM,2.8
48,17.703592,103.435104,BTHO,4.1
49,14.666736,104.27321,BTUD,4.1
50,16.44443,102.725105,BTUM,0.3
51,14.496074,102.247284,BUGN,0.4
52,18.364815,103.65407,BUSW,9.9
53,15.933129,101.699524,CHI001,1.5
54,15.770343,101.81253,CHI002,0
55,15.681611,102.00953,CHI003,4.2
56,15.75297,102.25305,CHI004,0
57,16.096876,102.57001,CHI005,2.2
58,16.325874,102.78599,CHI006,0.0
59,16.250986,103.07402,CHI007,0
60,16.21783,103.61631,CHI008,0
61,16.0342,103.90716,CHI009,0
62,15.524874,104.24969,CHI010,0.4
63,15.322514,104.546524,CHI011,0.4
64,16.2323,103.27108,CHI012,0.8
65,16.411118,103.46708,CHI013,10.0
66,15.96448,104.0153,CHI014,0
67,16.528978,102.906006,CHI015,0.2
68,15.113833,103.6104,CHPA,0.1
69,15.906904,101.42754,CHTG,4.2
70,16.368202,104.057785,CPON,2.7
71,16.11673,102.231926,CSMO,0.7
72,17.07915,104.32593,DMKH,11.7
73,16.3184,104.918945,DTAN,4.9
74,17.594927,103.96947,FOP014,5.5
75,17.689241,103.946594,FOP023,7.5
76,17.622486,103.93653,FOP024,13.9
77,18.339111,103.39763,HKNL,44.5
78,16.43052,101.96628,HUYG,1.3
79,14.973367,103.18647,HYRT,6.7
80,16.496685,104.66871,KAHN,0.1
81,14.710342,105.01801,KANG,8.4
82,15.443823,102.32844,KHOG,1.8
83,16.543028,104.40855,KMCE,0.0
84,17.831097,103.75677,KMTK,8.1
85,15.308299,103.12403,KNDG,0.1
86,17.31235,101.7726,KON001,4.1
87,17.509333,101.7366,KON002,1.9
88,17.575666,102.27328,KON003,2.3
89,17.48233,102.79708,KON004,4.4
90,17.639353,103.0984,KON005,0.3
91,16.74822,102.923195,KPEM,1.9
92,16.243116,103.06304,KSPS,0.0
93,17.412985,102.788666,KUDN,0.0
94,15.665376,103.57421,KWSI,4.1
95,16.896736,102.20167,LDKS,0.8
96,17.496407,100.88749,LHOK,0.2
97,14.188854,102.68468,LNRG,5.5
98,14.850811,103.49769,MGTI,1.4
99,16.48885,102.419075,MITP01,2.7
100,15.105278,104.568665,MKTR,6.7
101,17.503641,101.35063,MOU087,8.7
102,17.928356,102.06969,MOU088,3.8
103,17.210735,103.003716,MOU089,0.0
104,17.187243,103.45411,MOU090,4.2
105,17.158497,102.69408,MOU091,3.4
106,17.078436,102.56078,MOU092,2.5
107,16.931946,102.7016,MOU093,0.0
108,16.886986,101.78821,MOU094,0.0
109,16.758228,101.96858,MOU095,4.3
110,16.682842,103.957504,MOU096,0.0
111,16.677929,102.354195,MOU097,3.5
112,16.66195,102.22475,MOU098,0.0
113,16.66067,101.73709,MOU099,5.9
114,16.433313,104.80224,MOU100,10.1
115,15.997118,101.88819,MOU101,1.4
116,15.984405,102.037865,MOU102,3.9
117,15.885829,104.73016,MOU103,10.2
118,15.632916,101.38916,MOU104,8.4
119,15.62108,105.6168,MOU105,5.4
120,14.549555,101.26519,MOU106,8.1
121,14.467741,101.59084,MOU107,2.1
122,14.404393,104.688,MOU108,8.6
123,14.4351635,105.255844,MOU109,9.2
124,14.431585,104.05005,MOU110,6.6
125,14.356429,101.72591,MOU111,7.4
126,14.322967,101.93308,MOU112,5.3
127,14.250021,102.97807,MOU113,9.2
128,16.8692,104.528,MOU204,0.0
129,17.3048,101.4,MOU211,0.0
130,17.503416,100.93903,MOU212,0.0
