,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,16.4
1,15.788054,104.642235,ACRU,2.2
2,17.860956,101.61144,AIT002,8.8
3,18.151169,102.17911,AIT003,1.6
4,18.016796,103.0809,AIT004,7.7
5,18.282616,103.88075,AIT005,15.2
6,17.61093,104.396034,AIT006,2.9
7,17.09678,104.76291,AIT007,0.6
8,16.546862,104.730385,AIT008,18.6
9,16.345835,104.889885,AIT009,3.1
10,15.931226,105.33725,AIT010,2.3
11,15.310499,105.49311,AIT011,0.3
12,17.61611,103.42706,BAKI,6.3
13,17.372976,103.984436,BBUA,2.3
14,17.38684,103.29087,BCNG,0.5
15,14.587073,102.49519,BDAR,3.2
16,17.704449,103.26374,BDGN,0.0
17,16.790775,103.66739,BDLM,0
18,17.076832,103.02149,BDMG,15.9
19,16.008148,103.319046,BDWN,0.5
20,15.013624,102.7486,BGRT,0.2
21,14.615361,104.64972,BHPK,0.0
22,15.34234,104.821556,BHRA,0.1
23,16.706406,103.28007,BHYD,0
24,14.566598,103.74285,BJAN,0.1
25,16.018831,101.50007,BJIG,0.6
26,15.6989565,102.01483,BKHI,9.5
27,17.968061,104.04947,BKHL,0.0
28,14.7293005,101.98731,BKUG,7.3
29,16.425287,103.559715,BMOD,9.8
30,15.521906,104.33994,BMUA,0
31,14.854486,105.32193,BNAK,0.0
32,17.261852,102.33818,BNHI,13.8
33,16.127357,104.115,BNHO,0.1
34,16.908905,104.61866,BNKE,10.9
35,14.694645,102.88828,BNKP,6.4
36,15.12195,104.24135,BNLG,1.6
37,16.18973,104.51632,BNMK,0.0
38,16.11657,102.706726,BNPI,9.4
39,17.686718,102.47648,BNPU,5.9
40,15.861906,104.51559,BNYM,1.9
41,17.49028,101.93206,BPIA,8.9
42,17.351482,104.620384,BPUG,12.3
43,17.626986,104.26147,BPUN,3.8
44,14.837475,102.06884,BSDE,2.9
45,17.317413,101.63532,BSIK,15.6
46,14.395698,102.84723,BSKJ,0.0
47,15.212073,102.4462,BSUM,1.6
48,17.703592,103.435104,BTHO,0.3
49,14.666736,104.27321,BTUD,0.2
50,16.44443,102.725105,BTUM,8.1
51,14.496074,102.247284,BUGN,0.0
52,18.364815,103.65407,BUSW,19.0
53,15.933129,101.699524,CHI001,3.7
54,15.770343,101.81253,CHI002,0
55,15.681611,102.00953,CHI003,8.6
56,15.75297,102.25305,CHI004,0
57,16.096876,102.57001,CHI005,14.8
58,16.325874,102.78599,CHI006,18.6
59,16.250986,103.07402,CHI007,0
60,16.21783,103.61631,CHI008,0
61,16.0342,103.90716,CHI009,0
62,15.524874,104.24969,CHI010,0.3
63,15.322514,104.546524,CHI011,0.0
64,16.2323,103.27108,CHI012,1.5
65,16.411118,103.46708,CHI013,11.7
66,15.96448,104.0153,CHI014,0
67,16.528978,102.906006,CHI015,14.9
68,15.113833,103.6104,CHPA,0.0
69,15.906904,101.42754,CHTG,2.3
70,16.368202,104.057785,CPON,12.9
71,16.11673,102.231926,CSMO,10.4
72,17.07915,104.32593,DMKH,10.9
73,16.3184,104.918945,DTAN,1.4
74,17.594927,103.96947,FOP014,1.6
75,17.689241,103.946594,FOP023,0.4
76,17.622486,103.93653,FOP024,0.9
77,18.339111,103.39763,HKNL,29.5
78,16.43052,101.96628,HUYG,1.3
79,14.973367,103.18647,HYRT,0.0
80,16.496685,104.66871,KAHN,0.1
81,14.710342,105.01801,KANG,7.6
82,15.443823,102.32844,KHOG,8.2
83,16.543028,104.40855,KMCE,0.1
84,17.831097,103.75677,KMTK,2.9
85,15.308299,103.12403,KNDG,0.0
86,17.31235,101.7726,KON001,1.9
87,17.509333,101.7366,KON002,9.5
88,17.575666,102.27328,KON003,0.0
89,17.48233,102.79708,KON004,7.4
90,17.639353,103.0984,KON005,0.0
91,16.74822,102.923195,KPEM,15.3
92,16.243116,103.06304,KSPS,0.3
93,17.412985,102.788666,KUDN,0.0
94,15.665376,103.57421,KWSI,6.1
95,16.896736,102.20167,LDKS,4.1
96,17.496407,100.88749,LHOK,0.1
97,14.188854,102.68468,LNRG,1.5
98,14.850811,103.49769,MGTI,0.0
99,16.48885,102.419075,MITP01,7.7
100,15.105278,104.568665,MKTR,5.1
101,17.503641,101.35063,MOU087,7.5
102,17.928356,102.06969,MOU088,0.5
103,17.210735,103.003716,MOU089,0.0
104,17.187243,103.45411,MOU090,6.7
105,17.158497,102.69408,MOU091,2.9
106,17.078436,102.56078,MOU092,1.1
107,16.931946,102.7016,MOU093,0.0
108,16.886986,101.78821,MOU094,0.0
109,16.758228,101.96858,MOU095,0.7
110,16.682842,103.957504,MOU096,0.0
111,16.677929,102.354195,MOU097,0.0
112,16.66195,102.22475,MOU098,0.0
113,16.66067,101.73709,MOU099,3.3
114,16.433313,104.80224,MOU100,16.6
115,15.997118,101.88819,MOU101,7.1
116,15.984405,102.037865,MOU102,5.5
117,15.885829,104.73016,MOU103,1.7
118,15.632916,101.38916,MOU104,7.7
119,15.62108,105.6168,MOU105,1.5
120,14.549555,101.26519,MOU106,2.7
121,14.467741,101.59084,MOU107,6.1
122,14.404393,104.688,MOU108,1.5
123,14.4351635,105.255844,MOU109,10.3
124,14.431585,104.05005,MOU110,2.1
125,14.356429,101.72591,MOU111,7.0
126,14.322967,101.93308,MOU112,9.1
127,14.250021,102.97807,MOU113,0.3
128,16.8692,104.528,MOU204,0.0
129,17.3048,101.4,MOU211,0.0
130,17.503416,100.93903,MOU212,0.0
131,16.8463,103.779,MOU231,0.0
132,15.9385,101.521,MOU232,0.0
133,16.4997,101.673,MOU233,0.0
134,15.10227,104.28878,MOU244,0.0
135,14.5013,104.276,MOU251,0.0
136,14.4554,103.915,MOU252,0.0
137,14.2047,102.211,MOU256,0.0
138,17.249895,101.38313,MOU426,0.0
139,14.968018,102.23782,MUN002,4.3
140,15.286645,102.68465,MUN003,6.5
141,15.201532,102.489685,MUN004,0
142,15.339514,104.15235,MUN005,0.9
143,15.205614,104.81391,MUN006,0.3
144,15.435367,103.01265,MUN008,0
145,14.875548,103.37887,MUN009,0.0
146,15.118101,104.318596,MUN010,0.5
147,15.249662,105.2393,MUN011,0.6
148,14.633083,103.23043,MUN012,0.3
149,15.048324,104.02095,MUN013,0
150,15.299861,103.29233,MUN014,6.5
151,15.329683,103.68261,MUN015,1.5
152,15.840045,104.455666,MUN016,0
153,15.32767,104.68188,MUN017,0.0
154,16.797806,104.04481,NAKU,6.5
155,15.350509,103.47608,NANP,0.0
156,15.560492,105.50172,NAPK,1.5
157,15.011457,104.9482,NASG,2.4
158,17.824257,101.66916,NASW,6.0
159,15.254277,101.8664,NBLK,8.9
160,17.889479,103.21055,NEAK,6.6
161,15.2784605,102.63903,NGCH,0.7
162,15.977661,105.03393,NGPH,0.5
163,17.204111,103.687035,NKNN,0.1
164,15.165593,102.087746,NKSG,6.5
165,17.080946,103.39906,NKTP,0.8
166,15.891125,103.078186,NNDG,10.8
167,16.199198,101.93238,NNKO,0.0
168,17.320726,102.0248,NNPT,9.8
169,16.67888,101.987114,NNTU,0
170,15.774314,103.102806,NOKG,12.1
171,18.10733,103.41312,NOKW,8.2
172,17.695118,102.6153,NONA,3.4
173,14.864202,104.350685,NOPU,6.9
174,15.901687,105.278755,NTAN,0.0
175,15.754068,103.917465,NTTI,2.4
176,17.250784,102.60559,NWSO,0.0
177,14.499624,104.99805,NYUN,3.1
178,16.92319,104.7161,ONE006,8.6
179,16.922228,104.71621,ONE007,8.8
180,16.928389,104.720314,ONE008,10.4
181,16.927946,104.72031,ONE009,10.1
182,16.929127,104.70069,ONE010,6.6
183,16.96218,104.52514,ONE011,11.7
184,16.96175,104.52583,ONE012,13.2
185,16.993048,104.59141,ONE013,17.7
186,17.001423,104.42569,ONE014,12.4
187,17.00039,104.42528,ONE015,0.0
188,17.057098,104.363556,ONE016,0.0
189,17.065418,104.579025,ONE017,0.0
190,17.064844,104.57885,ONE018,14.6
191,17.115343,104.53788,ONE019,0.0
192,17.114717,104.53841,ONE020,15.0
193,15.240674,101.786194,ONE021,6.1
194,15.310615,101.743996,ONE022,2.2
195,17.081032,104.36085,ONE028,0.0
196,17.080105,104.36071,ONE029,17.1
197,17.126007,104.14093,ONE030,7.6
198,17.15318,104.2829,ONE031,0
199,17.15333,104.28338,ONE032,0
200,17.166748,104.11901,ONE033,0.7
201,17.208946,104.101845,ONE034,17.3
202,16.548172,104.20809,ONE050,14.1
203,16.923668,103.59711,ONE051,0.0
204,16.533354,103.205505,ONE052,15.4
205,14.418626,102.22095,ONE053,0.0
206,15.486866,102.24146,ONE054,5.5
207,15.603773,102.21791,ONE055,6.7
208,14.772733,101.71567,ONE056,2.5
209,14.635942,101.844666,ONE057,0.0
210,16.30008,102.26176,ONE065,12.5
