,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,6.9
1,15.788054,104.642235,ACRU,24.2
2,17.860956,101.61144,AIT002,20.8
3,18.151169,102.17911,AIT003,0.2
4,18.016796,103.0809,AIT004,31.1
5,18.282616,103.88075,AIT005,21.9
6,17.61093,104.396034,AIT006,17.7
7,17.09678,104.76291,AIT007,0.1
8,16.546862,104.730385,AIT008,19.7
9,16.345835,104.889885,AIT009,13.7
10,15.931226,105.33725,AIT010,1.5
11,15.310499,105.49311,AIT011,0.3
12,17.61611,103.42706,BAKI,14.4
13,17.372976,103.984436,BBUA,17.3
14,17.38684,103.29087,BCNG,14.7
15,14.587073,102.49519,BDAR,0.3
16,17.704449,103.26374,BDGN,15.7
17,16.790775,103.66739,BDLM,0
18,17.076832,103.02149,BDMG,0.2
19,16.008148,103.319046,BDWN,3.7
20,15.013624,102.7486,BGRT,6.3
21,14.615361,104.64972,BHPK,6.4
22,15.34234,104.821556,BHRA,26.9
23,16.706406,103.28007,BHYD,0
24,14.566598,103.74285,BJAN,1.9
25,16.018831,101.50007,BJIG,15.1
26,15.6989565,102.01483,BKHI,13.9
27,17.968061,104.04947,BKHL,10.3
28,14.7293005,101.98731,BKUG,2.0
29,16.425287,103.559715,BMOD,11.9
30,15.521906,104.33994,BMUA,0
31,14.854486,105.32193,BNAK,0.0
32,17.261852,102.33818,BNHI,13.9
33,16.127357,104.115,BNHO,18.6
34,16.908905,104.61866,BNKE,28.9
35,14.694645,102.88828,BNKP,3.9
36,15.12195,104.24135,BNLG,2.2
37,16.18973,104.51632,BNMK,29.4
38,16.11657,102.706726,BNPI,13.2
39,17.686718,102.47648,BNPU,19.8
40,15.861906,104.51559,BNYM,31.9
41,17.49028,101.93206,BPIA,14.6
42,17.351482,104.620384,BPUG,26.0
43,17.626986,104.26147,BPUN,17.4
44,14.837475,102.06884,BSDE,3.5
45,17.317413,101.63532,BSIK,19.7
46,14.395698,102.84723,BSKJ,3.3
47,15.212073,102.4462,BSUM,7.1
