,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,
1,15.788054,104.642235,ACRU,27.4
2,17.860956,101.61144,AIT002,28.1
3,18.151169,102.17911,AIT003,29.2
4,18.016796,103.0809,AIT004,28.3
5,18.282616,103.88075,AIT005,29.1
6,17.61093,104.396034,AIT006,28.2
7,17.09678,104.76291,AIT007,27.8
8,16.546862,104.730385,AIT008,27.6
9,16.345835,104.889885,AIT009,27.5
10,15.931226,105.33725,AIT010,27.4
11,15.310499,105.49311,AIT011,27.4
12,17.61611,103.42706,BAKI,28.0
13,17.372976,103.984436,BBUA,27.6
14,17.38684,103.29087,BCNG,28.5
15,14.587073,102.49519,BDAR,27.2
16,17.704449,103.26374,BDGN,28.4
17,16.790775,103.66739,BDLM,
18,17.076832,103.02149,BDMG,27.4
19,16.008148,103.319046,BDWN,28.1
20,15.013624,102.7486,BGRT,28.0
21,14.615361,104.64972,BHPK,26.7
22,15.34234,104.821556,BHRA,27.4
23,16.706406,103.28007,BHYD,
24,14.566598,103.74285,BJAN,27.5
25,16.018831,101.50007,BJIG,27.2
26,15.6989565,102.01483,BKHI,27.9
27,17.968061,104.04947,BKHL,28.0
28,14.7293005,101.98731,BKUG,28.2
29,16.425287,103.559715,BMOD,27.4
30,15.521906,104.33994,BMUA,
31,14.854486,105.32193,BNAK,
32,17.261852,102.33818,BNHI,27.4
33,16.127357,104.115,BNHO,27.7
34,16.908905,104.61866,BNKE,28.1
35,14.694645,102.88828,BNKP,28.3
36,15.12195,104.24135,BNLG,27.8
37,16.18973,104.51632,BNMK,27.2
38,16.11657,102.706726,BNPI,28.4
39,17.686718,102.47648,BNPU,28.3
40,15.861906,104.51559,BNYM,
41,17.49028,101.93206,BPIA,26.8
42,17.351482,104.620384,BPUG,
43,17.626986,104.26147,BPUN,27.7
44,14.837475,102.06884,BSDE,27.5
45,17.317413,101.63532,BSIK,27.6
46,14.395698,102.84723,BSKJ,27.4
47,15.212073,102.4462,BSUM,
48,17.703592,103.435104,BTHO,27.6
