,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,33.0
1,15.788054,104.642235,ACRU,31.6
2,17.860956,101.61144,AIT002,30.5
3,18.151169,102.17911,AIT003,32.0
4,18.016796,103.0809,AIT004,32.1
5,18.282616,103.88075,AIT005,31.2
6,17.61093,104.396034,AIT006,31.3
7,17.09678,104.76291,AIT007,32.3
8,16.546862,104.730385,AIT008,33.2
9,16.345835,104.889885,AIT009,32.5
10,15.931226,105.33725,AIT010,32.3
11,15.310499,105.49311,AIT011,32.3
12,17.61611,103.42706,BAKI,32.0
13,17.372976,103.984436,BBUA,32.0
14,17.38684,103.29087,BCNG,32.4
15,14.587073,102.49519,BDAR,31.1
16,17.704449,103.26374,BDGN,31.9
17,16.790775,103.66739,BDLM,
18,17.076832,103.02149,BDMG,32.2
19,16.008148,103.319046,BDWN,32.1
20,15.013624,102.7486,BGRT,32.0
21,14.615361,104.64972,BHPK,30.3
22,15.34234,104.821556,BHRA,32.0
23,16.706406,103.28007,BHYD,
24,14.566598,103.74285,BJAN,31.9
25,16.018831,101.50007,BJIG,31.6
26,15.6989565,102.01483,BKHI,31.8
27,17.968061,104.04947,BKHL,31.4
28,14.7293005,101.98731,BKUG,31.5
29,16.425287,103.559715,BMOD,31.7
30,15.521906,104.33994,BMUA,
31,14.854486,105.32193,BNAK,
32,17.261852,102.33818,BNHI,32.4
33,16.127357,104.115,BNHO,31.9
34,16.908905,104.61866,BNKE,32.4
35,14.694645,102.88828,BNKP,32.3
36,15.12195,104.24135,BNLG,31.4
37,16.18973,104.51632,BNMK,31.1
38,16.11657,102.706726,BNPI,33.5
39,17.686718,102.47648,BNPU,32.9
40,15.861906,104.51559,BNYM,38.2
41,17.49028,101.93206,BPIA,30.3
42,17.351482,104.620384,BPUG,32.1
43,17.626986,104.26147,BPUN,31.4
44,14.837475,102.06884,BSDE,31.2
45,17.317413,101.63532,BSIK,31.0
46,14.395698,102.84723,BSKJ,
47,15.212073,102.4462,BSUM,
48,17.703592,103.435104,BTHO,30.9
49,14.666736,104.27321,BTUD,
50,16.44443,102.725105,BTUM,32.8
51,14.496074,102.247284,BUGN,
52,18.364815,103.65407,BUSW,32.0
53,15.933129,101.699524,CHI001,31.1
54,15.770343,101.81253,CHI002,
55,15.681611,102.00953,CHI003,32.5
56,15.75297,102.25305,CHI004,
57,16.096876,102.57001,CHI005,33.0
58,16.325874,102.78599,CHI006,32.8
59,16.250986,103.07402,CHI007,
60,16.21783,103.61631,CHI008,
61,16.0342,103.90716,CHI009,
62,15.524874,104.24969,CHI010,31.7
63,15.322514,104.546524,CHI011,32.6
64,16.2323,103.27108,CHI012,33.6
65,16.411118,103.46708,CHI013,32.4
66,15.96448,104.0153,CHI014,
67,16.528978,102.906006,CHI015,31.5
68,15.113833,103.6104,CHPA,30.7
69,15.906904,101.42754,CHTG,36.6
70,16.368202,104.057785,CPON,30.6
71,16.11673,102.231926,CSMO,32.7
72,17.07915,104.32593,DMKH,32.3
73,16.3184,104.918945,DTAN,
74,17.594927,103.96947,FOP014,32.1
75,17.689241,103.946594,FOP023,31.6
76,17.622486,103.93653,FOP024,32.9
77,18.339111,103.39763,HKNL,30.4
78,16.43052,101.96628,HUYG,31.6
79,14.973367,103.18647,HYRT,33.1
80,16.496685,104.66871,KAHN,32.6
81,14.710342,105.01801,KANG,30.4
82,15.443823,102.32844,KHOG,32.5
83,16.543028,104.40855,KMCE,31.2
84,17.831097,103.75677,KMTK,31.8
85,15.308299,103.12403,KNDG,31.6
86,17.31235,101.7726,KON001,31.6
87,17.509333,101.7366,KON002,31.0
