,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,75.9
1,15.788054,104.642235,ACRU,79.0
2,17.860956,101.61144,AIT002,80.2
3,18.151169,102.17911,AIT003,77.0
4,18.016796,103.0809,AIT004,80.5
5,18.282616,103.88075,AIT005,84.3
6,17.61093,104.396034,AIT006,83.1
7,17.09678,104.76291,AIT007,80.5
8,16.546862,104.730385,AIT008,76.0
9,16.345835,104.889885,AIT009,79.0
10,15.931226,105.33725,AIT010,80.4
11,15.310499,105.49311,AIT011,79.8
12,17.61611,103.42706,BAKI,80.8
13,17.372976,103.984436,BBUA,83.1
14,17.38684,103.29087,BCNG,77.8
15,14.587073,102.49519,BDAR,79.0
16,17.704449,103.26374,BDGN,77.0
17,16.790775,103.66739,BDLM,
18,17.076832,103.02149,BDMG,77.9
19,16.008148,103.319046,BDWN,100.0
20,15.013624,102.7486,BGRT,79.8
21,14.615361,104.64972,BHPK,85.3
22,15.34234,104.821556,BHRA,79.5
23,16.706406,103.28007,BHYD,
24,14.566598,103.74285,BJAN,77.2
25,16.018831,101.50007,BJIG,79.2
26,15.6989565,102.01483,BKHI,80.9
27,17.968061,104.04947,BKHL,87.9
28,14.7293005,101.98731,BKUG,70.3
29,16.425287,103.559715,BMOD,83.9
30,15.521906,104.33994,BMUA,
31,14.854486,105.32193,BNAK,78.7
32,17.261852,102.33818,BNHI,79.5
33,16.127357,104.115,BNHO,78.1
34,16.908905,104.61866,BNKE,77.7
35,14.694645,102.88828,BNKP,77.4
36,15.12195,104.24135,BNLG,75.5
37,16.18973,104.51632,BNMK,80.4
38,16.11657,102.706726,BNPI,80.7
39,17.686718,102.47648,BNPU,76.9
40,15.861906,104.51559,BNYM,
41,17.49028,101.93206,BPIA,85.0
42,17.351482,104.620384,BPUG,
43,17.626986,104.26147,BPUN,84.8
44,14.837475,102.06884,BSDE,77.4
45,17.317413,101.63532,BSIK,79.8
46,14.395698,102.84723,BSKJ,78.3
47,15.212073,102.4462,BSUM,
48,17.703592,103.435104,BTHO,86.3
49,14.666736,104.27321,BTUD,
50,16.44443,102.725105,BTUM,76.8
51,14.496074,102.247284,BUGN,78.3
52,18.364815,103.65407,BUSW,84.3
53,15.933129,101.699524,CHI001,71.5
54,15.770343,101.81253,CHI002,
55,15.681611,102.00953,CHI003,78.1
56,15.75297,102.25305,CHI004,
57,16.096876,102.57001,CHI005,77.0
58,16.325874,102.78599,CHI006,78.3
59,16.250986,103.07402,CHI007,
60,16.21783,103.61631,CHI008,
61,16.0342,103.90716,CHI009,
62,15.524874,104.24969,CHI010,79.0
63,15.322514,104.546524,CHI011,76.4
64,16.2323,103.27108,CHI012,76.3
65,16.411118,103.46708,CHI013,75.7
66,15.96448,104.0153,CHI014,
67,16.528978,102.906006,CHI015,74.4
68,15.113833,103.6104,CHPA,75.6
69,15.906904,101.42754,CHTG,74.7
70,16.368202,104.057785,CPON,84.6
71,16.11673,102.231926,CSMO,86.5
72,17.07915,104.32593,DMKH,86.4
73,16.3184,104.918945,DTAN,
74,17.594927,103.96947,FOP014,80.6
75,17.689241,103.946594,FOP023,85.3
76,17.622486,103.93653,FOP024,80.5
77,18.339111,103.39763,HKNL,85.0
78,16.43052,101.96628,HUYG,76.0
79,14.973367,103.18647,HYRT,75.3
80,16.496685,104.66871,KAHN,78.8
81,14.710342,105.01801,KANG,86.1
82,15.443823,102.32844,KHOG,75.1
83,16.543028,104.40855,KMCE,83.1
84,17.831097,103.75677,KMTK,83.8
85,15.308299,103.12403,KNDG,100.0
86,17.31235,101.7726,KON001,77.5
87,17.509333,101.7366,KON002,82.8
88,17.575666,102.27328,KON003,77.9
89,17.48233,102.79708,KON004,78.1
90,17.639353,103.0984,KON005,80.3
91,16.74822,102.923195,KPEM,73.5
92,16.243116,103.06304,KSPS,
93,17.412985,102.788666,KUDN,69.4
94,15.665376,103.57421,KWSI,
95,16.896736,102.20167,LDKS,81.8
96,17.496407,100.88749,LHOK,84.2
97,14.188854,102.68468,LNRG,77.2
98,14.850811,103.49769,MGTI,76.3
99,16.48885,102.419075,MITP01,78.5
100,15.105278,104.568665,MKTR,79.1
101,17.503641,101.35063,MOU087,91.8
102,17.928356,102.06969,MOU088,89.2
103,17.210735,103.003716,MOU089,80.2
104,17.187243,103.45411,MOU090,82.7
105,17.158497,102.69408,MOU091,88.0
106,17.078436,102.56078,MOU092,81.8
107,16.931946,102.7016,MOU093,85.2
108,16.886986,101.78821,MOU094,
109,16.758228,101.96858,MOU095,77.6
110,16.682842,103.957504,MOU096,84.1
111,16.677929,102.354195,MOU097,79.7
112,16.66195,102.22475,MOU098,84.5
113,16.66067,101.73709,MOU099,87.8
114,16.433313,104.80224,MOU100,77.7
115,15.997118,101.88819,MOU101,77.5
116,15.984405,102.037865,MOU102,80.5
117,15.885829,104.73016,MOU103,86.5
118,15.632916,101.38916,MOU104,85.9
119,15.62108,105.6168,MOU105,78.3
120,14.549555,101.26519,MOU106,81.5
121,14.467741,101.59084,MOU107,74.9
122,14.404393,104.688,MOU108,81.8
123,14.4351635,105.255844,MOU109,81.2
124,14.431585,104.05005,MOU110,80.5
125,14.356429,101.72591,MOU111,72.2
126,14.322967,101.93308,MOU112,84.7
127,14.250021,102.97807,MOU113,79.2
128,16.8692,104.528,MOU204,
129,17.3048,101.4,MOU211,
130,17.503416,100.93903,MOU212,
131,16.8463,103.779,MOU231,
132,15.9385,101.521,MOU232,
133,16.4997,101.673,MOU233,
134,15.10227,104.28878,MOU244,
135,14.5013,104.276,MOU251,
136,14.4554,103.915,MOU252,
