,latitude,longitude,code,val
0,16.054785,103.66429,ABRT,85.2
1,15.788054,104.642235,ACRU,86.7
2,17.860956,101.61144,AIT002,90.3
3,18.151169,102.17911,AIT003,86.8
4,18.016796,103.0809,AIT004,91.3
5,18.282616,103.88075,AIT005,94.2
6,17.61093,104.396034,AIT006,93.0
7,17.09678,104.76291,AIT007,89.5
8,16.546862,104.730385,AIT008,89.1
9,16.345835,104.889885,AIT009,89.2
10,15.931226,105.33725,AIT010,89.5
11,15.310499,105.49311,AIT011,88.6
12,17.61611,103.42706,BAKI,94.9
13,17.372976,103.984436,BBUA,93.5
14,17.38684,103.29087,BCNG,92.4
15,14.587073,102.49519,BDAR,83.3
16,17.704449,103.26374,BDGN,89.6
17,16.790775,103.66739,BDLM,
18,17.076832,103.02149,BDMG,89.9
19,16.008148,103.319046,BDWN,100.0
20,15.013624,102.7486,BGRT,85.0
21,14.615361,104.64972,BHPK,
22,15.34234,104.821556,BHRA,88.5
23,16.706406,103.28007,BHYD,
24,14.566598,103.74285,BJAN,86.9
25,16.018831,101.50007,BJIG,85.4
26,15.6989565,102.01483,BKHI,86.7
27,17.968061,104.04947,BKHL,99.5
28,14.7293005,101.98731,BKUG,70.4
29,16.425287,103.559715,BMOD,91.9
30,15.521906,104.33994,BMUA,
31,14.854486,105.32193,BNAK,90.9
32,17.261852,102.33818,BNHI,92.8
33,16.127357,104.115,BNHO,87.9
34,16.908905,104.61866,BNKE,89.8
35,14.694645,102.88828,BNKP,80.3
36,15.12195,104.24135,BNLG,82.4
37,16.18973,104.51632,BNMK,94.1
38,16.11657,102.706726,BNPI,87.0
39,17.686718,102.47648,BNPU,90.2
40,15.861906,104.51559,BNYM,
41,17.49028,101.93206,BPIA,92.8
42,17.351482,104.620384,BPUG,
43,17.626986,104.26147,BPUN,96.6
44,14.837475,102.06884,BSDE,75.1
45,17.317413,101.63532,BSIK,91.7
46,14.395698,102.84723,BSKJ,80.9
47,15.212073,102.4462,BSUM,
48,17.703592,103.435104,BTHO,97.9
49,14.666736,104.27321,BTUD,
50,16.44443,102.725105,BTUM,83.0
51,14.496074,102.247284,BUGN,81.4
52,18.364815,103.65407,BUSW,96.5
53,15.933129,101.699524,CHI001,83.4
54,15.770343,101.81253,CHI002,
55,15.681611,102.00953,CHI003,83.7
56,15.75297,102.25305,CHI004,
57,16.096876,102.57001,CHI005,81.5
58,16.325874,102.78599,CHI006,83.5
59,16.250986,103.07402,CHI007,
60,16.21783,103.61631,CHI008,
61,16.0342,103.90716,CHI009,
62,15.524874,104.24969,CHI010,88.6
63,15.322514,104.546524,CHI011,86.1
64,16.2323,103.27108,CHI012,82.6
65,16.411118,103.46708,CHI013,81.5
66,15.96448,104.0153,CHI014,
67,16.528978,102.906006,CHI015,82.7
68,15.113833,103.6104,CHPA,87.3
69,15.906904,101.42754,CHTG,83.9
70,16.368202,104.057785,CPON,93.6
71,16.11673,102.231926,CSMO,89.2
72,17.07915,104.32593,DMKH,98.0
73,16.3184,104.918945,DTAN,
74,17.594927,103.96947,FOP014,92.7
75,17.689241,103.946594,FOP023,96.8
76,17.622486,103.93653,FOP024,93.8
77,18.339111,103.39763,HKNL,96.6
78,16.43052,101.96628,HUYG,87.3
79,14.973367,103.18647,HYRT,83.9
80,16.496685,104.66871,KAHN,88.7
81,14.710342,105.01801,KANG,93.4
82,15.443823,102.32844,KHOG,80.6
83,16.543028,104.40855,KMCE,93.4
84,17.831097,103.75677,KMTK,96.4
85,15.308299,103.12403,KNDG,100.0
86,17.31235,101.7726,KON001,81.6
87,17.509333,101.7366,KON002,85.5
88,17.575666,102.27328,KON003,89.2
89,17.48233,102.79708,KON004,92.0
90,17.639353,103.0984,KON005,92.3
91,16.74822,102.923195,KPEM,84.2
92,16.243116,103.06304,KSPS,
93,17.412985,102.788666,KUDN,85.9
94,15.665376,103.57421,KWSI,
95,16.896736,102.20167,LDKS,89.1
96,17.496407,100.88749,LHOK,90.7
97,14.188854,102.68468,LNRG,83.2
98,14.850811,103.49769,MGTI,86.6
99,16.48885,102.419075,MITP01,85.2
100,15.105278,104.568665,MKTR,88.6
101,17.503641,101.35063,MOU087,99.7
102,17.928356,102.06969,MOU088,96.8
103,17.210735,103.003716,MOU089,93.7
104,17.187243,103.45411,MOU090,98.4
105,17.158497,102.69408,MOU091,98.5
106,17.078436,102.56078,MOU092,94.0
107,16.931946,102.7016,MOU093,95.5
108,16.886986,101.78821,MOU094,
109,16.758228,101.96858,MOU095,87.5
110,16.682842,103.957504,MOU096,99.0
111,16.677929,102.354195,MOU097,88.2
112,16.66195,102.22475,MOU098,
113,16.66067,101.73709,MOU099,95.0
114,16.433313,104.80224,MOU100,92.8
115,15.997118,101.88819,MOU101,86.2
116,15.984405,102.037865,MOU102,91.3
117,15.885829,104.73016,MOU103,94.5
118,15.632916,101.38916,MOU104,91.3
119,15.62108,105.6168,MOU105,92.3
120,14.549555,101.26519,MOU106,80.5
121,14.467741,101.59084,MOU107,76.7
122,14.404393,104.688,MOU108,88.4
123,14.4351635,105.255844,MOU109,83.6
124,14.431585,104.05005,MOU110,87.3
125,14.356429,101.72591,MOU111,83.8
126,14.322967,101.93308,MOU112,92.1
127,14.250021,102.97807,MOU113,84.0
128,16.8692,104.528,MOU204,
129,17.3048,101.4,MOU211,
130,17.503416,100.93903,MOU212,
131,16.8463,103.779,MOU231,
132,15.9385,101.521,MOU232,
133,16.4997,101.673,MOU233,
134,15.10227,104.28878,MOU244,
135,14.5013,104.276,MOU251,
136,14.4554,103.915,MOU252,
137,14.2047,102.211,MOU256,
138,17.249895,101.38313,MOU426,
139,14.968018,102.23782,MUN002,100.0
140,15.286645,102.68465,MUN003,85.0
141,15.201532,102.489685,MUN004,
142,15.339514,104.15235,MUN005,89.8
143,15.205614,104.81391,MUN006,85.9
144,15.435367,103.01265,MUN008,
145,14.875548,103.37887,MUN009,
146,15.118101,104.318596,MUN010,86.9
147,15.249662,105.2393,MUN011,84.0
148,14.633083,103.23043,MUN012,88.7
149,15.048324,104.02095,MUN013,
150,15.299861,103.29233,MUN014,84.0
